@id,공포번호,공포일자,법령ID,법령구분명,법령명한글,법령상세링크,법령약칭명,법령일련번호,소관부처명,소관부처코드,시행일자,자법타법여부,제개정구분명,현행연혁코드
629,00012,20131113,006542,교육부령,교육공무원 인사기록 및 인사사무 처리 규칙,/DRF/lawService.do?OC=tooget&target=law&MST=146382&type=HTML&mobileYn=&efYd=20131113,,146382,교육부,1342000,20131113,,일부개정,현행
630,24548,20130531,002582,대통령령,교육공무원 인사위원회 규정,/DRF/lawService.do?OC=tooget&target=law&MST=140704&type=HTML&mobileYn=&efYd=20130612,,140704,교육부,1342000,20130612,,일부개정,현행
631,29180,20180918,002583,대통령령,교육공무원임용령,/DRF/lawService.do?OC=tooget&target=law&MST=204574&type=HTML&mobileYn=&efYd=20180921,,204574,교육부,1342000,20180921,,타법개정,현행
632,00044,20140808,006544,교육부령,교육공무원 임용후보자 선정경쟁시험규칙,/DRF/lawService.do?OC=tooget&target=law&MST=158623&type=HTML&mobileYn=&efYd=20140808,,158623,교육부,1342000,20140808,,일부개정,현행
633,28211,20170726,002586,대통령령,교육공무원 징계령,/DRF/lawService.do?OC=tooget&target=law&MST=195512&type=HTML&mobileYn=&efYd=20170726,,195512,교육부,1342000,20170726,,타법개정,현행
634,00135,20170726,006546,교육부령,교육공무원 징계양정 등에 관한 규칙,/DRF/lawService.do?OC=tooget&target=law&MST=196110&type=HTML&mobileYn=&efYd=20170726,,196110,교육부,1342000,20170726,,타법개정,현행
635,26844,20151231,002590,대통령령,교육과정심의회 규정,/DRF/lawService.do?OC=tooget&target=law&MST=178690&type=HTML&mobileYn=&efYd=20151231,,178690,교육부,1342000,20151231,,타법개정,현행
636,14839,20170726,010452,법률,교육관련기관의 정보공개에 관한 특례법,/DRF/lawService.do?OC=tooget&target=law&MST=195025&type=HTML&mobileYn=&efYd=20170726,교육기관정보공개법,195025,교육부,1342000,20170726,,타법개정,현행
637,28860,20180430,010865,대통령령,교육관련기관의 정보공개에 관한 특례법 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=203480&type=HTML&mobileYn=&efYd=20180430,교육기관정보공개법시행령,203480,교육부,1342000,20180430,,일부개정,현행
638,12687,20140528,011529,법률,교육국제화특구의 지정ㆍ운영 및 육성에 관한 특별법,/DRF/lawService.do?OC=tooget&target=law&MST=154236&type=HTML&mobileYn=&efYd=20141129,교육특구법,154236,교육부,1342000,20141129,,타법개정,현행
639,28211,20170726,011658,대통령령,교육국제화특구의 지정ㆍ운영 및 육성에 관한 특별법 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=195513&type=HTML&mobileYn=&efYd=20170726,교육특구법시행령,195513,교육부,1342000,20170726,,타법개정,현행
640,14601,20170321,000901,법률,교육기본법,/DRF/lawService.do?OC=tooget&target=law&MST=192408&type=HTML&mobileYn=&efYd=20170622,,192408,교육부,1342000,20170622,,일부개정,현행
641,00035,20140610,006556,교육부령,교육부 소관 비영리법인의 설립 및 감독에 관한 규칙,/DRF/lawService.do?OC=tooget&target=law&MST=155562&type=HTML&mobileYn=&efYd=20140610,,155562,교육부,1342000,20140610,,타법개정,현행
642,28730,20180330,011779,대통령령,교육부와 그 소속기관 직제,/DRF/lawService.do?OC=tooget&target=law&MST=202964&type=HTML&mobileYn=&efYd=20180330,,202964,"교육부,행정안전부",1342000 1741000,20180330,,일부개정,현행
643,00155,20180330,011811,교육부령,교육부와 그 소속기관 직제 시행규칙,/DRF/lawService.do?OC=tooget&target=law&MST=203038&type=HTML&mobileYn=&efYd=20180330,,203038,교육부,1342000,20180330,,일부개정,현행
644,00065,20150625,010640,교육부령,교육비특별회계 회계기준에 관한 규칙,/DRF/lawService.do?OC=tooget&target=law&MST=172523&type=HTML&mobileYn=&efYd=20150625,,172523,교육부,1342000,20150625,,일부개정,현행
645,28211,20170726,012254,대통령령,교육ㆍ사회 및 문화 관계장관회의 규정,/DRF/lawService.do?OC=tooget&target=law&MST=195514&type=HTML&mobileYn=&efYd=20170726,,195514,교육부,1342000,20170726,,타법개정,현행
646,15330,20171230,001729,법률,교육세법,/DRF/lawService.do?OC=tooget&target=law&MST=200893&type=HTML&mobileYn=&efYd=20171230,,200893,기획재정부,1051000,20171230,,일부개정,현행
647,27842,20170207,002599,대통령령,교육세법 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=191569&type=HTML&mobileYn=&efYd=20170207,,191569,기획재정부,1051000,20170207,,일부개정,현행
648,15230,20171219,012494,법률,교육환경 보호에 관한 법률,/DRF/lawService.do?OC=tooget&target=law&MST=199747&type=HTML&mobileYn=&efYd=20180320,교육환경법,199747,교육부,1342000,20180320,,일부개정,현행
649,28628,20180209,012799,대통령령,교육환경 보호에 관한 법률 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=202096&type=HTML&mobileYn=&efYd=20180209,,202096,교육부,1342000,20180209,,타법개정,현행
650,00119,20170203,012800,교육부령,교육환경 보호에 관한 법률 시행규칙,/DRF/lawService.do?OC=tooget&target=law&MST=191542&type=HTML&mobileYn=&efYd=20170204,,191542,교육부,1342000,20170204,,제정,현행
651,00935,20180713,006521,법무부령,교정공무원 복제규칙,/DRF/lawService.do?OC=tooget&target=law&MST=204061&type=HTML&mobileYn=&efYd=20180713,,204061,법무부,1270000,20180713,,전부개정,현행
652,13455,20150811,012347,법률,교정공제회법,/DRF/lawService.do?OC=tooget&target=law&MST=173982&type=HTML&mobileYn=&efYd=20150811,,173982,법무부,1270000,20150811,,제정,현행
653,24022,20120803,002608,대통령령,교정직공무원 승진임용 규정,/DRF/lawService.do?OC=tooget&target=law&MST=127599&type=HTML&mobileYn=&efYd=20120803,,127599,법무부,1270000,20120803,,전부개정,현행
654,00856,20151125,010752,법무부령,교정직공무원 임용시험의 체력검사에 관한 규칙,/DRF/lawService.do?OC=tooget&target=law&MST=176755&type=HTML&mobileYn=&efYd=20151125,,176755,법무부,1270000,20151125,,일부개정,현행
655,14277,20161202,001131,법률,교통사고처리 특례법,/DRF/lawService.do?OC=tooget&target=law&MST=188035&type=HTML&mobileYn=&efYd=20171203,교통사고처리법,188035,"경찰청,법무부",1270000 1320000,20171203,,일부개정,현행
656,24415,20130323,002616,대통령령,교통사고처리특례법시행령,/DRF/lawService.do?OC=tooget&target=law&MST=135553&type=HTML&mobileYn=&efYd=20130323,,135553,"경찰청,법무부",1270000 1320000,20130323,,타법개정,현행
657,14113,20160329,000105,법률,교통시설특별회계법,/DRF/lawService.do?OC=tooget&target=law&MST=182037&type=HTML&mobileYn=&efYd=20170330,,182037,국토교통부,1613000,20170330,,타법개정,현행
658,00268,20100722,006576,국토해양부령,교통시설특별회계법 시행규칙,/DRF/lawService.do?OC=tooget&target=law&MST=106829&type=HTML&mobileYn=&efYd=20100722,,106829,국토교통부,1613000,20100722,,일부개정,현행
659,27472,20160831,002620,대통령령,교통안전공단법 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=185889&type=HTML&mobileYn=&efYd=20160901,,185889,국토교통부,1613000,20160901,,타법개정,현행
660,15726,20180814,001755,법률,교통안전법,/DRF/lawService.do?OC=tooget&target=law&MST=204207&type=HTML&mobileYn=&efYd=20180814,,204207,국토교통부,1613000,20180814,,일부개정,현행
661,28829,20180424,002621,대통령령,교통안전법 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=203323&type=HTML&mobileYn=&efYd=20180425,,203323,국토교통부,1613000,20180425,,일부개정,현행
662,00510,20180425,006577,국토교통부령,교통안전법 시행규칙,/DRF/lawService.do?OC=tooget&target=law&MST=203345&type=HTML&mobileYn=&efYd=20180425,,203345,국토교통부,1613000,20180425,,일부개정,현행
663,15312,20171226,009886,법률,교통약자의 이동편의 증진법,/DRF/lawService.do?OC=tooget&target=law&MST=200227&type=HTML&mobileYn=&efYd=20180627,교통약자법,200227,국토교통부,1613000,20180627,,일부개정,현행
664,29211,20181002,010161,대통령령,교통약자의 이동편의 증진법 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=204728&type=HTML&mobileYn=&efYd=20181002,교통약자법시행령,204728,국토교통부,1613000,20181002,,일부개정,현행
665,00120,20140807,010156,국토교통부령,교통약자의 이동편의 증진법 시행규칙,/DRF/lawService.do?OC=tooget&target=law&MST=158567&type=HTML&mobileYn=&efYd=20140807,교통약자법시행규칙,158567,국토교통부,1613000,20140807,,타법개정,현행
666,13550,20151215,000623,법률,교통ㆍ에너지ㆍ환경세법,/DRF/lawService.do?OC=tooget&target=law&MST=177195&type=HTML&mobileYn=&efYd=20151231,,177195,기획재정부,1051000,20151231,,일부개정,현행
667,26951,20160205,002619,대통령령,교통ㆍ에너지ㆍ환경세법 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=180890&type=HTML&mobileYn=&efYd=20160205,,180890,기획재정부,1051000,20160205,,일부개정,현행
668,00666,20180319,006574,기획재정부령,교통ㆍ에너지ㆍ환경세법 시행규칙,/DRF/lawService.do?OC=tooget&target=law&MST=202843&type=HTML&mobileYn=&efYd=20180319,,202843,기획재정부,1051000,20180319,,일부개정,현행
669,14317,20161202,002020,법률,구강보건법,/DRF/lawService.do?OC=tooget&target=law&MST=188081&type=HTML&mobileYn=&efYd=20161202,,188081,보건복지부,1352000,20161202,,일부개정,현행
670,26605,20151029,002627,대통령령,구강보건법 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=175815&type=HTML&mobileYn=&efYd=20151119,,175815,보건복지부,1352000,20151119,,일부개정,현행
671,00367,20151119,006579,보건복지부령,구강보건법 시행규칙,/DRF/lawService.do?OC=tooget&target=law&MST=176753&type=HTML&mobileYn=&efYd=20151119,,176753,보건복지부,1352000,20151119,,일부개정,현행
672,00539,20171201,006581,보건복지부령,구급차의 기준 및 응급환자이송업의 시설 등 기준에 관한 규칙,/DRF/lawService.do?OC=tooget&target=law&MST=199338&type=HTML&mobileYn=&efYd=20171203,,199338,"국토교통부,보건복지부",1352000 1613000,20171203,,일부개정,현행
673,12736,20140603,010916,법률,국가공간정보 기본법,/DRF/lawService.do?OC=tooget&target=law&MST=154971&type=HTML&mobileYn=&efYd=20150604,공간정보법,154971,국토교통부,1613000,20150604,,일부개정,현행
674,28211,20170726,011060,대통령령,국가공간정보 기본법 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=195755&type=HTML&mobileYn=&efYd=20170726,공간정보법시행령,195755,국토교통부,1613000,20170726,,타법개정,현행
675,28211,20170726,011132,대통령령,국가공간정보센터 운영규정,/DRF/lawService.do?OC=tooget&target=law&MST=195756&type=HTML&mobileYn=&efYd=20170726,,195756,국토교통부,1613000,20170726,,타법개정,현행
676,29181,20180918,002641,대통령령,국가공무원 명예퇴직수당 등 지급 규정,/DRF/lawService.do?OC=tooget&target=law&MST=204617&type=HTML&mobileYn=&efYd=20180921,,204617,인사혁신처,1760000,20180921,,타법개정,현행
677,15522,20180320,001719,법률,국가공무원법,/DRF/lawService.do?OC=tooget&target=law&MST=202798&type=HTML&mobileYn=&efYd=20180921,,202798,인사혁신처,1760000,20180921,,타법개정,현행
678,17663,20020710,002642,대통령령,국가공무원법제3조제3항의공무원의범위에관한규정,/DRF/lawService.do?OC=tooget&target=law&MST=52789&type=HTML&mobileYn=&efYd=20020710,,52789,인사혁신처,1760000,20020710,,타법개정,현행
679,29181,20180918,002643,대통령령,국가공무원 복무규정,/DRF/lawService.do?OC=tooget&target=law&MST=204618&type=HTML&mobileYn=&efYd=20180921,,204618,인사혁신처,1760000,20180921,,타법개정,현행
680,01494,20181031,012857,총리령,국가공무원 복무규칙,/DRF/lawService.do?OC=tooget&target=law&MST=205135&type=HTML&mobileYn=&efYd=20181101,,205135,인사혁신처,1760000,20181101,,일부개정,현행
681,28727,20180330,002645,대통령령,국가공무원총정원령,/DRF/lawService.do?OC=tooget&target=law&MST=202959&type=HTML&mobileYn=&efYd=20180330,,202959,행정안전부,1741000,20180330,,일부개정,현행
682,15344,20180116,009677,법률,국가과학기술 경쟁력 강화를 위한 이공계지원 특별법,/DRF/lawService.do?OC=tooget&target=law&MST=201138&type=HTML&mobileYn=&efYd=20180417,이공계지원법,201138,과학기술정보통신부,1721000,20180417,,타법개정,현행
683,29033,20180710,009811,대통령령,국가과학기술 경쟁력 강화를 위한 이공계지원 특별법 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=204033&type=HTML&mobileYn=&efYd=20180710,이공계지원법시행령,204033,과학기술정보통신부,1721000,20180710,,일부개정,현행
684,15343,20180116,000776,법률,국가과학기술자문회의법,/DRF/lawService.do?OC=tooget&target=law&MST=201134&type=HTML&mobileYn=&efYd=20180417,,201134,과학기술정보통신부,1721000,20180417,,전부개정,현행
685,28799,20180417,002646,대통령령,국가과학기술자문회의법 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=203250&type=HTML&mobileYn=&efYd=20180417,,203250,과학기술정보통신부,1721000,20180417,,전부개정,현행
686,28480,20171219,013043,대통령령,국가관광전략회의의 구성 및 운영에 관한 규정,/DRF/lawService.do?OC=tooget&target=law&MST=199828&type=HTML&mobileYn=&efYd=20171229,,199828,문화체육관광부,1371000,20171229,,제정,현행
687,28285,20170912,012980,대통령령,국가교육회의 설치 및 운영에 관한 규정,/DRF/lawService.do?OC=tooget&target=law&MST=197416&type=HTML&mobileYn=&efYd=20170912,,197416,교육부,1342000,20170912,,제정,현행
688,15489,20180320,009603,법률,국가균형발전 특별법,/DRF/lawService.do?OC=tooget&target=law&MST=202738&type=HTML&mobileYn=&efYd=20180921,국가균형발전법,202738,"기획재정부,산업통상자원부",1051000 1450000,20180921,,일부개정,현행
689,29172,20180918,009687,대통령령,국가균형발전 특별법 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=204544&type=HTML&mobileYn=&efYd=20180921,,204544,"기획재정부,산업통상자원부",1051000 1450000,20180921,,일부개정,현행
690,14497,20161227,000135,법률,국가기술자격법,/DRF/lawService.do?OC=tooget&target=law&MST=188713&type=HTML&mobileYn=&efYd=20170328,,188713,고용노동부,1492000,20170328,,일부개정,현행
691,28485,20171219,002649,대통령령,국가기술자격법 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=199833&type=HTML&mobileYn=&efYd=20171219,,199833,고용노동부,1492000,20171219,,일부개정,현행
692,00202,20171215,011273,고용노동부령,국가기술자격법 시행규칙,/DRF/lawService.do?OC=tooget&target=law&MST=199856&type=HTML&mobileYn=&efYd=20171215,,199856,고용노동부,1492000,20171215,,일부개정,현행
693,00265,20170726,006890,산업통상자원부령,국가기술표준원 등의 시험ㆍ연구 및 기술지원 규칙,/DRF/lawService.do?OC=tooget&target=law&MST=196301&type=HTML&mobileYn=&efYd=20170726,,196301,산업통상자원부,1450000,20170726,,타법개정,현행
694,15219,20171219,000695,법률,국가를 당사자로 하는 계약에 관한 법률,/DRF/lawService.do?OC=tooget&target=law&MST=199735&type=HTML&mobileYn=&efYd=20180320,국가계약법,199735,"기획재정부,조달청",1051000 1230000,20180320,,일부개정,현행
695,28690,20180306,002652,대통령령,국가를 당사자로 하는 계약에 관한 법률 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=202499&type=HTML&mobileYn=&efYd=20180607,국가계약법시행령,202499,"기획재정부,조달청",1051000 1230000,20180607,,일부개정,현행
696,00644,20171228,006590,기획재정부령,국가를 당사자로 하는 계약에 관한 법률 시행규칙,/DRF/lawService.do?OC=tooget&target=law&MST=200553&type=HTML&mobileYn=&efYd=20171228,국가계약법시행규칙,200553,"기획재정부,조달청",1051000 1230000,20171228,,일부개정,현행
697,09359,20090130,001221,법률,국가를 당사자로 하는 소송에 관한 법률,/DRF/lawService.do?OC=tooget&target=law&MST=91382&type=HTML&mobileYn=&efYd=20090130,국가소송법,91382,법무부,1270000,20090130,,일부개정,현행
